commit_hash,author,message,file_path,commit_url,removed_chunk,added_chunk,commit_date
f0c55f3278fd4aa3633baecfdf2b3776ca6cec4a,Valeri Karpov,"BREAKING CHANGE: make openUri() use async functions, drop callback support",lib/connection.js,https://github.com/automattic/mongoose/commit/f0c55f3278fd4aa3633baecfdf2b3776ca6cec4a,"Connection.prototype.openUri = function openUri(uri, options, callback) {

  if (typeof options === 'function') {

    callback = options;

    options = null;

  if (['string', 'number'].indexOf(typeof options) !== -1) {

    throw new MongooseError('Mongoose 5.x no longer supports ' +

      '`mongoose.connect(host, dbname, port)` or ' +

      '`mongoose.createConnection(host, dbname, port)`. See ' +

      'https://mongoosejs.com/docs/connections.html for supported connection syntax');

  if (callback != null && typeof callback !== 'function') {

    throw new MongooseError('3rd parameter to `mongoose.connect()` or ' +

      '`mongoose.createConnection()` must be a function, got ""' +

      typeof callback + '""');

  }



  if (this._destroyCalled) {

    const error = 'Connection has been closed and destroyed, and cannot be used for re-opening the connection. ' +

    'Please create a new connection with `mongoose.createConnection()` or `mongoose.connect()`.';

    if (typeof callback === 'function') {

      callback(error);

      return;

    }

    else {

      throw new MongooseError(error);

    }

  if (this.readyState === STATES.connecting || this.readyState === STATES.connected) {

    if (this._connectionString !== uri) {



    if (typeof callback === 'function') {

      this.$initialConnection = this.$initialConnection.then(

        () => callback(null, this),

        err => callback(err)

      );

    }

    return this;

  this._connectionString = uri;

  this.readyState = STATES.connecting;

  this._closeCalled = false;



  const _this = this;


","Connection.prototype.openUri = async function openUri(uri, options) {

  if (this.readyState === STATES.connecting || this.readyState === STATES.connected) {

    if (this._connectionString === uri) {

      return this;

    }

  this._closeCalled = false;



  // Internal option to skip `await this.$initialConnection` in

  // this function for `createConnection()`. Because otherwise

  // `createConnection()` would have an uncatchable error.

  let _fireAndForget = false;

  if (options && '_fireAndForget' in options) {

    _fireAndForget = options._fireAndForget;

    delete options._fireAndForget;

  const promise = _createMongoClient(this, uri, options);



  this.$initialConnection = promise.

    then(() => this).

    catch(err => {

      this.readyState = STATES.disconnected;

      if (this.listeners('error').length > 0) {

        immediate(() => this.emit('error', err));

      }

      throw err;

    });



  for (const model of Object.values(this.models)) {

    // Errors handled internally, so safe to ignore error

    model.init(function $modelInitNoop() {});

  }



  // `createConnection()` calls this `openUri()` function without

  // awaiting on the result, so we set this option to rely on

  // `asPromise()` to handle any errors.

  if (_fireAndForget) {

    return this;

  }



  try {

    await this.$initialConnection;

  } catch (err) {

    throw _handleConnectionErrors(err);

  }



  return this;

};



/*!

 * ignore

 */



function _handleConnectionErrors(err) {

  if (err?.name === 'MongoServerSelectionError') {

    const originalError = err;

    err = new ServerSelectionError();

    err.assimilateError(originalError);

  }



  return err;

}



/*!

 * ignore

 */



async function _createMongoClient(conn, uri, options) {

  if (conn._destroyCalled) {

    throw new MongooseError(

      'Connection has been closed and destroyed, and cannot be used for re-opening the connection. ' +

      'Please create a new connection with `mongoose.createConnection()` or `mongoose.connect()`.'

    );

  if (conn.readyState === STATES.connecting || conn.readyState === STATES.connected) {

    if (conn._connectionString !== uri) {
",2023-02-01 15:02:31-05:00
f0c55f3278fd4aa3633baecfdf2b3776ca6cec4a,Valeri Karpov,"BREAKING CHANGE: make openUri() use async functions, drop callback support",lib/connection.js,https://github.com/automattic/mongoose/commit/f0c55f3278fd4aa3633baecfdf2b3776ca6cec4a,"  const promise = new Promise((resolve, reject) => {

    let client;

    try {

      client = new mongodb.MongoClient(uri, options);

    } catch (error) {

      _this.readyState = STATES.disconnected;

      return reject(error);

    }

    _this.client = client;



    client.setMaxListeners(0);

    client.connect().then(() => {

      _setClient(_this, client, options, dbName);

      for (const db of this.otherDbs) {

        _setClient(db, client, {}, db.name);

      }



      resolve(_this);

    }).catch(reject);

  });



  const serverSelectionError = new ServerSelectionError();

  this.$initialConnection = promise.

    then(() => this).

    catch(err => {

      this.readyState = STATES.disconnected;

      if (err != null && err.name === 'MongoServerSelectionError') {

        err = serverSelectionError.assimilateError(err);

      }

      if (this.listeners('error').length > 0) {

        immediate(() => this.emit('error', err));

      }

      throw err;

    });

  if (callback != null) {

    this.$initialConnection = this.$initialConnection.then(

      () => { callback(null, this); return this; },

      err => callback(err)

    );

  }

  for (const model of Object.values(this.models)) {

    // Errors handled internally, so safe to ignore error

    model.init(function $modelInitNoop() {});



  return this.$initialConnection;

};
","  conn.readyState = STATES.connecting;

  conn._connectionString = uri;

  let client;

  try {

    client = new mongodb.MongoClient(uri, options);

  } catch (error) {

    conn.readyState = STATES.disconnected;

    throw error;

  }

  conn.client = client;

  client.setMaxListeners(0);

  await client.connect();

  _setClient(conn, client, options, dbName);

  for (const db of conn.otherDbs) {

    _setClient(db, client, {}, db.name);

  return conn;

}
",2023-02-01 15:02:31-05:00
f0c55f3278fd4aa3633baecfdf2b3776ca6cec4a,Valeri Karpov,"BREAKING CHANGE: make openUri() use async functions, drop callback support",test/collection.test.js,https://github.com/automattic/mongoose/commit/f0c55f3278fd4aa3633baecfdf2b3776ca6cec4a,"  it('should buffer commands until connection is established', function(done) {

    let connected = false;

    let insertedId = undefined;

    let pending = 2;



    function finish() {

      if (--pending) {

        return;

      }

      assert.ok(connected);

      assert.ok(insertedId !== undefined);

      collection.findOne({ _id: insertedId }).then(doc => {

        assert.strictEqual(doc.foo, 'bar');

        db.close();

        done();

      });

    }

    collection.insertOne({ foo: 'bar' }, {}, function(err, result) {

      assert.ok(connected);

      insertedId = result.insertedId;

      finish();

    });

    db.openUri(process.env.MONGOOSE_TEST_URI || uri, function(err) {

      connected = !err;

      finish();

    });

  it('returns a promise if buffering and no callback (gh-7676)', function(done) {
","  it('should buffer commands until connection is established', async function() {

    const op = collection.insertOne({ foo: 'bar' }, {});

    await db.openUri(process.env.MONGOOSE_TEST_URI || uri);



    const res = await op;

    assert.ok(res.insertedId);

    const doc = await collection.findOne({ _id: res.insertedId });

    assert.strictEqual(doc.foo, 'bar');

    await db.close();

  it('returns a promise if buffering and no callback (gh-7676)', async function() {
",2023-02-01 15:02:31-05:00
f0c55f3278fd4aa3633baecfdf2b3776ca6cec4a,Valeri Karpov,"BREAKING CHANGE: make openUri() use async functions, drop callback support",test/collection.test.js,https://github.com/automattic/mongoose/commit/f0c55f3278fd4aa3633baecfdf2b3776ca6cec4a,"    db.openUri(start.uri, function(err) {

      assert.ifError(err);

      promise.then(() => done(), done);

    });
","    await db.openUri(start.uri);



    await promise;
",2023-02-01 15:02:31-05:00
f0c55f3278fd4aa3633baecfdf2b3776ca6cec4a,Valeri Karpov,"BREAKING CHANGE: make openUri() use async functions, drop callback support",test/connection.test.js,https://github.com/automattic/mongoose/commit/f0c55f3278fd4aa3633baecfdf2b3776ca6cec4a,"  it('throws a MongooseServerSelectionError on server selection timeout (gh-8451)', function() {

    return mongoose.createConnection(uri, opts).asPromise().then(() => assert.ok(false), err => {

      assert.equal(err.name, 'MongooseServerSelectionError');

    });
","  it('throws a MongooseServerSelectionError on server selection timeout (gh-8451)', async function() {

    const err = await mongoose.createConnection(uri, opts).

      asPromise().

      then(() => null, err => err);

    assert.ok(err);

    assert.equal(err.name, 'MongooseServerSelectionError');
",2023-02-01 15:02:31-05:00
38e98f97e3ac07aa50a0a66fe444ce7e7d3c8a2e,Valeri Karpov,"BREAKING CHANGE: make Query.prototype.exec() async, drop support for callbacks",lib/query.js,https://github.com/automattic/mongoose/commit/38e98f97e3ac07aa50a0a66fe444ce7e7d3c8a2e,"  const cb = (err, docs) => {

    if (err) {

      return callback(err);

    }

    if (docs.length === 0) {

      return callback(null, docs);

    }

    if (this.options.explain) {

      return callback(null, docs);

    }

    if (!mongooseOptions.populate) {

      const versionKey = _this.schema.options.versionKey;

      if (mongooseOptions.lean && mongooseOptions.lean.versionKey === false && versionKey) {

        docs.forEach((doc) => {

          if (versionKey in doc) {

            delete doc[versionKey];

          }

        });

      }

      return mongooseOptions.lean ?

      // call _completeManyLean here?

        _completeManyLean(_this.model.schema, docs, null, completeManyOptions, callback) :

        // callback(null, docs) :

        completeMany(_this.model, docs, fields, userProvidedFields, completeManyOptions, callback);

    }

    const pop = helpers.preparePopulationOptionsMQ(_this, mongooseOptions);

    if (mongooseOptions.lean) {

      return _this.model.populate(docs, pop, callback);

    completeMany(_this.model, docs, fields, userProvidedFields, completeManyOptions, (err, docs) => {

      if (err != null) {

        return callback(err);

      }

      _this.model.populate(docs, pop, callback);

    });

  };

  const options = this._optionsForExec();

  options.projection = this._fieldsForExec();

  const filter = this._conditions;

  this._collection.collection.find(filter, options, (err, cursor) => {

    if (err != null) {

      return cb(err);

    }

    if (options.explain) {

      return cursor.explain().then(res => cb(null, res), err => cb(err));

    }

    try {

      return cursor.toArray().then(res => cb(null, res), err => cb(err));

    } catch (err) {

      return cb(err);

    }

  });

});
","  const options = this._optionsForExec();

  options.projection = this._fieldsForExec();

  const filter = this._conditions;

  const cursor = await this._collection.collection.find(filter, options);

  if (options.explain) {

    return cursor.explain();

  }

  let docs = await cursor.toArray();

  if (docs.length === 0) {

    return docs;

  }

  if (!mongooseOptions.populate) {

    const versionKey = _this.schema.options.versionKey;

    if (mongooseOptions.lean && mongooseOptions.lean.versionKey === false && versionKey) {

      docs.forEach((doc) => {

        if (versionKey in doc) {

          delete doc[versionKey];

        }

      });

    return mongooseOptions.lean ?

      _completeManyLean(_this.model.schema, docs, null, completeManyOptions) :

      completeMany(_this.model, docs, fields, userProvidedFields, completeManyOptions);

  }

  const pop = helpers.preparePopulationOptionsMQ(_this, mongooseOptions);

  if (mongooseOptions.lean) {

    return _this.model.populate(docs, pop);

  }

  docs = await completeMany(_this.model, docs, fields, userProvidedFields, completeManyOptions);

  await this.model.populate(docs, pop);

  return docs;

};
",2023-02-02 15:13:54-05:00
15febec1ee28201d1694a460a4907d5518adc880,Valeri Karpov,deleteMany() and deleteOne() as async thunks,lib/query.js,https://github.com/automattic/mongoose/commit/15febec1ee28201d1694a460a4907d5518adc880,"  if (!callback) {

    return Query.base.deleteOne.call(this);

  }



  this.exec.call(this, callback);

 * @param {Function} callback

Query.prototype._deleteOne = wrapThunk(function(callback) {

    callback(this.error());

    return this;

  callback = _wrapThunkCallback(this, callback);



  this._collection.collection.deleteOne(this._conditions, options).then(

    res => { callback(null, res); },

    err => { callback(err); }

  );

});
","  Query.base.deleteOne.call(this);

 *

Query.prototype._deleteOne = async function _deleteOne() {

    throw this.error();

  return this._collection.collection.deleteOne(this._conditions, options);

};
",2023-02-03 10:28:18-05:00
15febec1ee28201d1694a460a4907d5518adc880,Valeri Karpov,deleteMany() and deleteOne() as async thunks,lib/query.js,https://github.com/automattic/mongoose/commit/15febec1ee28201d1694a460a4907d5518adc880,"Query.prototype._deleteMany = wrapThunk(function(callback) {

    callback(this.error());

    return this;

  callback = _wrapThunkCallback(this, callback);

  this._collection.collection.deleteMany(this._conditions, options).then(

    res => { callback(null, res); },

    err => { callback(err); }

  );

});
","Query.prototype._deleteMany = async function _deleteMany() {

    throw this.error();

  return this._collection.collection.deleteMany(this._conditions, options);

};
",2023-02-03 10:28:18-05:00
7b68d494652f9c2eda7806595ce8ea66a9a50718,Daniel Diaz,progress,test/model.test.js,https://github.com/automattic/mongoose/commit/7b68d494652f9c2eda7806595ce8ea66a9a50718,"    const p1 = Temp.create({ nested: { nums: [1, 2, 3, 4, 5] } });

    p1.then(function(t) {

      t.nested.nums.pull(1);

      t.nested.nums.pull(2);

      assert.equal(t.$__.activePaths.paths['nested.nums'], 'modify');

      done();

    }).catch(done);

  it('$pull should affect what you see in an array before a save', function(done) {
","    const t = await Temp.create({ nested: { nums: [1, 2, 3, 4, 5] } });

    t.nested.nums.pull(1);

    t.nested.nums.pull(2);

    assert.equal(t.$__.activePaths.paths['nested.nums'], 'modify');

  it('$pull should affect what you see in an array before a save', async function() {
",2023-02-03 12:01:42-05:00
3ae89172dd14aee576d97fb6c47b54e7d76640c0,Valeri Karpov,test: clean up a bunch of test failures,test/model.test.js,https://github.com/automattic/mongoose/commit/3ae89172dd14aee576d97fb6c47b54e7d76640c0,"    it('updateOne()', function(done) {

      BlogPost.create({ title: 'interoperable update as promise' }, function(err) {

        assert.ifError(err);

        const query = BlogPost.updateOne({ title: 'interoperable update as promise' }, { title: 'interoperable update as promise delta' });

        query.exec(function(err, res) {

          assert.ifError(err);

          assert.equal(res.matchedCount, 1);

          assert.equal(res.modifiedCount, 1);

          BlogPost.count({ title: 'interoperable update as promise delta' }, function(err, count) {

            assert.ifError(err);

            assert.equal(count, 1);

            done();

          });

        });

      });

    it('findOne()', function(done) {

      BlogPost.create({ title: 'interoperable findOne as promise' }, function(err, created) {

        assert.ifError(err);

        const query = BlogPost.findOne({ title: 'interoperable findOne as promise' });

        query.exec(function(err, found) {

          assert.ifError(err);

          assert.equal(found.id, created.id);

          done();

        });

      });

    it('find()', function(done) {

      BlogPost.create(

        { title: 'interoperable find as promise' },

        function(err, createdOne, createdTwo) {

          assert.ifError(err);

          const query = BlogPost.find({ title: 'interoperable find as promise' }).sort('_id');

          query.exec(function(err, found) {

            assert.ifError(err);

            assert.equal(found.length, 2);

            const ids = {};

            ids[String(found[0]._id)] = 1;

            ids[String(found[1]._id)] = 1;

            assert.ok(String(createdOne._id) in ids);

            assert.ok(String(createdTwo._id) in ids);

            done();

          });

        });

    it('op can be changed', function(done) {

      BlogPost.create({ title: title }, function(err, created) {

        assert.ifError(err);

        const query = BlogPost.count({ title: title });

        query.exec('findOne', function(err, found) {

          assert.ifError(err);

          assert.equal(found.id, created.id);

          done();

        });

      });

      it.skip('count()', function(done) {

        BlogPost.create({ title: 'interoperable count as promise 2' }, function(err) {

          assert.ifError(err);

          const query = BlogPost.count({ title: 'interoperable count as promise 2' });

          const promise = query.exec();

          promise.then(function(count) {

            assert.equal(count, 1);

            done();

          }).catch(done);

        });

      });



      it.skip('update()', function(done) {

        BlogPost.create({ title: 'interoperable update as promise 2' }, function(err) {

          assert.ifError(err);

          const query = BlogPost.update({ title: 'interoperable update as promise 2' }, { title: 'interoperable update as promise delta 2' });

          const promise = query.exec();

          promise.then(function() {

            BlogPost.count({ title: 'interoperable update as promise delta 2' }, function(err, count) {

              assert.ifError(err);

              assert.equal(count, 1);

              done();

            });

          });

        });

      });


","    it('updateOne()', async function() {

      await BlogPost.create({ title: 'interoperable update as promise' });

      const query = BlogPost.updateOne({ title: 'interoperable update as promise' }, { title: 'interoperable update as promise delta' });

      const res = await query.exec();

      assert.equal(res.matchedCount, 1);

      assert.equal(res.modifiedCount, 1);

      const count = await BlogPost.countDocuments({ title: 'interoperable update as promise delta' });

      assert.equal(count, 1);

    it('findOne()', async function() {

      const created = await BlogPost.create({ title: 'interoperable findOne as promise' });

      const query = BlogPost.findOne({ title: 'interoperable findOne as promise' });

      const found = await query.exec();

      assert.equal(found.id, created.id);

    it('find()', async function() {

      const [createdOne, createdTwo] = await BlogPost.create([

        { title: 'interoperable find as promise' }

      ]);



      const query = BlogPost.find({ title: 'interoperable find as promise' }).sort('_id');

      const found = await query.exec();

      assert.equal(found.length, 2);

      const ids = {};

      ids[String(found[0]._id)] = 1;

      ids[String(found[1]._id)] = 1;

      assert.ok(String(createdOne._id) in ids);

      assert.ok(String(createdTwo._id) in ids);

    it('op can be changed', async function() {

      const created = await BlogPost.create({ title: title });

      const query = BlogPost.count({ title: title });

      const found = await query.exec('findOne');

      assert.equal(found.id, created.id);
",2023-02-07 12:39:03-05:00
3ae89172dd14aee576d97fb6c47b54e7d76640c0,Valeri Karpov,test: clean up a bunch of test failures,test/model.test.js,https://github.com/automattic/mongoose/commit/3ae89172dd14aee576d97fb6c47b54e7d76640c0,"      it('find()', function(done) {

        BlogPost.create(

          { title: 'interoperable find as promise 2' },

          function(err, createdOne, createdTwo) {

            assert.ifError(err);

            const query = BlogPost.find({ title: 'interoperable find as promise 2' }).sort('_id');

            const promise = query.exec();

            promise.then(function(found) {

              assert.ifError(err);

              assert.equal(found.length, 2);

              assert.equal(found[0].id, createdOne.id);

              assert.equal(found[1].id, createdTwo.id);

              done();

            }).catch(done);

          });

      });



      it.skip('remove()', function() {

        return BlogPost.create({ title: 'interoperable remove as promise 2' }).

          then(() => {

            return BlogPost.remove({ title: 'interoperable remove as promise 2' });

          }).

          then(() => {

            return BlogPost.count({ title: 'interoperable remove as promise 2' });

          }).

          then(count => {

            assert.equal(count, 0);

          });

      });

      it('are thenable', function(done) {

        const peopleSchema = new Schema({ name: String, likes: ['ObjectId'] });

        const P = db.model('Test', peopleSchema);

        BlogPost.create(

          { title: 'then promise 1' },

          { title: 'then promise 2' },

          { title: 'then promise 3' },

          function(err, d1, d2, d3) {

            assert.ifError(err);



            P.create(

              { name: 'brandon', likes: [d1] },

              { name: 'ben', likes: [d2] },

              { name: 'bernie', likes: [d3] },

              function(err) {

                assert.ifError(err);



                const promise = BlogPost.find({ title: /^then promise/ }).select('_id').exec();

                promise.then(function(blogs) {

                  const ids = blogs.map(function(m) {

                    return m._id;

                  });

                  return P.where('likes').in(ids).exec();

                }).then(function(people) {

                  assert.equal(people.length, 3);

                  return people;

                }).then(function() {

                  done();

                }, function(err) {

                  done(new Error(err));

                });

              });

          });

    it('hides private props', function(done) {
","      it('find()', async function() {

        const [createdOne, createdTwo] = await BlogPost.create(

          { title: 'interoperable find as promise 2' }

        );

        const query = BlogPost.find({ title: 'interoperable find as promise 2' }).sort('_id');

        const found = await query.exec();

        assert.equal(found.length, 2);

        assert.equal(found[0].id, createdOne.id);

        assert.equal(found[1].id, createdTwo.id);

    it('hides private props', function() {
",2023-02-07 12:39:03-05:00
3ae89172dd14aee576d97fb6c47b54e7d76640c0,Valeri Karpov,test: clean up a bunch of test failures,test/model.test.js,https://github.com/automattic/mongoose/commit/3ae89172dd14aee576d97fb6c47b54e7d76640c0,"      savePromise.then(function() {

        assert.ok(!doc.$__.$versionError);

        assert.ok(!doc.$__.saveOptions);

        done();

      }).catch(done);

    it('should overwrite arrays when directly set (gh-1126)', function(done) {

      BlogPost.create({ title: 'gh-1126', numbers: [1, 2] }, function(err, b) {

        assert.ifError(err);

        BlogPost.findById(b._id, function(err, b) {

          assert.ifError(err);

          assert.deepEqual([1, 2].join(), b.numbers.join());



          b.numbers = [];

          b.numbers.push(3);



          const d = b.$__delta()[1];

          assert.ok('$set' in d, 'invalid delta ' + JSON.stringify(d));

          assert.ok(Array.isArray(d.$set.numbers));

          assert.equal(d.$set.numbers.length, 1);

          assert.equal(d.$set.numbers[0], 3);



          b.save(function(err) {

            assert.ifError(err);



            BlogPost.findById(b._id, function(err, b) {

              assert.ifError(err);

              assert.ok(Array.isArray(b.numbers));

              assert.equal(b.numbers.length, 1);

              assert.equal(b.numbers[0], 3);



              b.numbers = [3];

              const d = b.$__delta();

              assert.ok(!d);



              b.numbers = [4];

              b.numbers.push(5);

              b.save(function(err) {

                assert.ifError(err);

                BlogPost.findById(b._id, function(err, b) {

                  assert.ifError(err);

                  assert.ok(Array.isArray(b.numbers));

                  assert.equal(b.numbers.length, 2);

                  assert.equal(b.numbers[0], 4);

                  assert.equal(b.numbers[1], 5);

                  done();

                });

              });

            });

          });

        });

      });

    it('should use $set when subdoc changed before pulling (gh-1303)', function(done) {

      B.create(

        { title: 'gh-1303', comments: [{ body: 'a' }, { body: 'b' }, { body: 'c' }] },

        function(err, b) {

          assert.ifError(err);

          B.findById(b._id, function(err, b) {

            assert.ifError(err);



            b.comments[2].body = 'changed';

            b.comments.pull(b.comments[1]);



            assert.equal(b.comments.length, 2);

            assert.equal(b.comments[0].body, 'a');

            assert.equal(b.comments[1].body, 'changed');



            const d = b.$__delta()[1];

            assert.ok('$set' in d, 'invalid delta ' + JSON.stringify(d));

            assert.ok(Array.isArray(d.$set.comments));

            assert.equal(d.$set.comments.length, 2);



            b.save(function(err) {

              assert.ifError(err);



              B.findById(b._id, function(err, b) {

                assert.ifError(err);

                assert.ok(Array.isArray(b.comments));

                assert.equal(b.comments.length, 2);

                assert.equal(b.comments[0].body, 'a');

                assert.equal(b.comments[1].body, 'changed');

                done();

              });

            });

          });

        });

    it('with conflicted data in db', function(done) {

      m.save(function(err) {

        assert.strictEqual(err, null);

        assert.strictEqual('GI', m.namey.first);

        assert.strictEqual('Joe', m.namey.last);

        done();

      });

    it('with positional notation on path not existing in schema (gh-1048)', function(done) {
","      await savePromise;

      assert.ok(!doc.$__.$versionError);

      assert.ok(!doc.$__.saveOptions);

    it('should overwrite arrays when directly set (gh-1126)', async function() {

      let b = await BlogPost.create({ title: 'gh-1126', numbers: [1, 2] });

      b = await BlogPost.findById(b._id);

      assert.deepEqual([1, 2].join(), b.numbers.join());



      b.numbers = [];

      b.numbers.push(3);



      let d = b.$__delta()[1];

      assert.ok('$set' in d, 'invalid delta ' + JSON.stringify(d));

      assert.ok(Array.isArray(d.$set.numbers));

      assert.equal(d.$set.numbers.length, 1);

      assert.equal(d.$set.numbers[0], 3);



      await b.save();

      b = await BlogPost.findById(b._id);

      assert.ok(Array.isArray(b.numbers));

      assert.equal(b.numbers.length, 1);

      assert.equal(b.numbers[0], 3);



      b.numbers = [3];

      d = b.$__delta();

      assert.ok(!d);



      b.numbers = [4];

      b.numbers.push(5);

      await b.save();

      b = await BlogPost.findById(b._id);

      assert.ok(Array.isArray(b.numbers));

      assert.equal(b.numbers.length, 2);

      assert.equal(b.numbers[0], 4);

      assert.equal(b.numbers[1], 5);

    it('should use $set when subdoc changed before pulling (gh-1303)', async function() {

      let b = await B.create(

        { title: 'gh-1303', comments: [{ body: 'a' }, { body: 'b' }, { body: 'c' }] }

      );



      b = await B.findById(b._id);

      b.comments[2].body = 'changed';

      b.comments.pull(b.comments[1]);



      assert.equal(b.comments.length, 2);

      assert.equal(b.comments[0].body, 'a');

      assert.equal(b.comments[1].body, 'changed');



      const d = b.$__delta()[1];

      assert.ok('$set' in d, 'invalid delta ' + JSON.stringify(d));

      assert.ok(Array.isArray(d.$set.comments));

      assert.equal(d.$set.comments.length, 2);



      await b.save();

      b = await B.findById(b._id);

      assert.ok(Array.isArray(b.comments));

      assert.equal(b.comments.length, 2);

      assert.equal(b.comments[0].body, 'a');

      assert.equal(b.comments[1].body, 'changed');

    it('with conflicted data in db', async function() {

      await m.save();

      assert.strictEqual('GI', m.namey.first);

      assert.strictEqual('Joe', m.namey.last);

    it('with positional notation on path not existing in schema (gh-1048)', async function() {
",2023-02-07 12:39:03-05:00
3ae89172dd14aee576d97fb6c47b54e7d76640c0,Valeri Karpov,test: clean up a bunch of test failures,test/model.test.js,https://github.com/automattic/mongoose/commit/3ae89172dd14aee576d97fb6c47b54e7d76640c0,"      Movie.insertMany(movies, function(error, docs) {

        assert.ifError(error);

        assert.equal(docs.length, 1);

        Movie.findOne({ name: 'Predator' }, function(error, doc) {

          assert.ifError(error);

          assert.equal(doc.leadActor.toHexString(), arnold._id.toHexString());

          done();

        });

      });

    });



    it('insertMany() with promises (gh-4237)', function(done) {

      const schema = new Schema({

        name: String

      });

      const Movie = db.model('Movie', schema);



      const arr = [{ name: 'Star Wars' }, { name: 'The Empire Strikes Back' }];

      Movie.insertMany(arr).then(function(docs) {

        assert.equal(docs.length, 2);

        assert.ok(!docs[0].isNew);

        assert.ok(!docs[1].isNew);

        Movie.find({}, function(error, docs) {

          assert.ifError(error);

          assert.equal(docs.length, 2);

          done();

        });

      });
","      const docs = await Movie.insertMany(movies);

      assert.equal(docs.length, 1);

      const doc = await Movie.findOne({ name: 'Predator' });

      assert.equal(doc.leadActor.toHexString(), arnold._id.toHexString());
",2023-02-07 12:39:03-05:00
1a32861360f8326ad3f8182eee9c45636e76240e,Valeri Karpov,test: fix timestamp tests,test/timestamps.test.js,https://github.com/automattic/mongoose/commit/1a32861360f8326ad3f8182eee9c45636e76240e,"    it('should have fields when create', function(done) {

      cat.save(function(err, doc) {

        assert.ok(doc.createdAt);

        assert.ok(doc.updatedAt);

        assert.ok(doc.createdAt.getTime() === doc.updatedAt.getTime());

        done();

      });

    it('sets timestamps on findOneAndUpdate', function(done) {

      Cat.findOneAndUpdate({ name: 'notexistname' }, { $set: {} }, { upsert: true, new: true }, function(err, doc) {

        assert.ok(doc.createdAt);

        assert.ok(doc.updatedAt);

        assert.ok(doc.createdAt.getTime() === doc.updatedAt.getTime());

        done();

      });

    it('sets timestamps on findOneAndReplace (gh-9951)', function() {

      return Cat.findOneAndReplace({ name: 'notexistname' }, {}, { upsert: true, new: true }).then(doc => {

        assert.ok(doc.createdAt);

        assert.ok(doc.updatedAt);

        assert.ok(doc.createdAt.getTime() === doc.updatedAt.getTime());

      });

    it('should change updatedAt when save', function(done) {

      Cat.findOne({ name: 'newcat' }, function(err, doc) {

        const old = doc.updatedAt;

        doc.hobby = 'coding';

        doc.save(function(err, doc) {

          assert.ok(doc.updatedAt.getTime() > old.getTime());

          done();

        });

      });

    it('should not change updatedAt when save with no modifications', function(done) {

      Cat.findOne({ name: 'newcat' }, function(err, doc) {

        const old = doc.updatedAt;

        doc.save(function(err, doc) {

          assert.ok(doc.updatedAt.getTime() === old.getTime());

          done();

        });

      });
","    it('should have fields when create', async function() {

      const doc = await cat.save();

      assert.ok(doc.createdAt);

      assert.ok(doc.updatedAt);

      assert.ok(doc.createdAt.getTime() === doc.updatedAt.getTime());

    it('sets timestamps on findOneAndUpdate', async function() {

      const doc = await Cat.findOneAndUpdate({ name: 'notexistname' }, { $set: {} }, { upsert: true, new: true });

      assert.ok(doc.createdAt);

      assert.ok(doc.updatedAt);

      assert.ok(doc.createdAt.getTime() === doc.updatedAt.getTime());

    it('sets timestamps on findOneAndReplace (gh-9951)', async function() {

      const doc = await Cat.findOneAndReplace({ name: 'notexistname' }, {}, { upsert: true, new: true });

      assert.ok(doc.createdAt);

      assert.ok(doc.updatedAt);

      assert.ok(doc.createdAt.getTime() === doc.updatedAt.getTime());

    it('should change updatedAt when save', async function() {

      const doc = await Cat.findOne({ name: 'newcat' });

      const old = doc.updatedAt;

      doc.hobby = 'coding';

      await doc.save();

      assert.ok(doc.updatedAt.getTime() > old.getTime());

    it('should not change updatedAt when save with no modifications', async function() {

      const doc = await Cat.findOne({ name: 'newcat' });

      const old = doc.updatedAt;

      await doc.save();

      assert.ok(doc.updatedAt.getTime() === old.getTime());
",2023-02-07 13:07:54-05:00
81620f354d4fd7cabf6eb8a49a0a3ad50d813f42,Valeri Karpov,test: clean up some more test failures,test/model.updateOne.test.js,https://github.com/automattic/mongoose/commit/81620f354d4fd7cabf6eb8a49a0a3ad50d813f42,"      instance.save(function(error) {

        assert.ifError(error);

        const query = { _id: instance._id };

        const update = { $set: { name: value } };

        const ok = function() {

          done();

        };

        Model.updateOne(query, update).then(ok, done);

      });

    it('versioning with setDefaultsOnInsert (gh-2593)', function(done) {
","      await instance.save();



      const query = { _id: instance._id };

      const update = { $set: { name: value } };



      return Model.updateOne(query, update);

    it('versioning with setDefaultsOnInsert (gh-2593)', async function() {
",2023-02-08 11:43:29-05:00
81620f354d4fd7cabf6eb8a49a0a3ad50d813f42,Valeri Karpov,test: clean up some more test failures,test/model.updateOne.test.js,https://github.com/automattic/mongoose/commit/81620f354d4fd7cabf6eb8a49a0a3ad50d813f42,"      Model.updateOne(q, u, o).then(function() {

        done();

      }).catch(done);
","      await Model.updateOne(q, u, o);
",2023-02-08 11:43:29-05:00
